stress_multiplier,method,short,seed,sweep_episode_id,violation_rate,violation_count,known_static_violation_rate,known_static_violation_count,uncertain_true_violation_rate,uncertain_true_violation_count,min_clearance_cm,min_known_static_clearance_cm,min_uncertain_true_clearance_cm,cost,belief_center_rmse_cm,goal_error_cm,reached
3.0,Full,Full,0,2000,0.0,0,0.0,0,0.0,0,3.55162684811432,6.107889574974998,3.55162684811432,6.66531408025316,4.457333114654248,4.918661629404268,1
3.5,Full,Full,0,2000,0.0,0,0.0,0,0.0,0,2.5809097845799545,7.091569390078504,2.5809097845799545,6.60410024425081,4.896521532579593,4.931407341634747,1
4.0,Full,Full,0,2000,0.0,0,0.0,0,0.0,0,2.7235240668039866,2.7235240668039866,6.965985039228426,7.282386476261842,4.873532071428518,4.919201107289067,1
4.5,Full,Full,0,2000,0.0,0,0.0,0,0.0,0,3.1898800455029424,3.1898800455029424,6.524752524796626,7.088614908356959,5.091983364313188,5.030061057422042,1
0.8,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,3.7171039295178185,3.7171039295178185,6.138715865932321,6.815726452914865,1.2728871024394506,4.45516718504348,1
1.0,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,3.6674609698181446,3.6674609698181446,6.3021707850386575,6.85602903518375,1.5592357034077238,4.855541237650352,1
1.3,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,3.391985937312905,3.391985937312905,6.501637449865042,6.953474684680804,1.940207604128016,4.49902450199796,1
1.6,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,3.149456400270596,3.149456400270596,6.678316337906345,7.028945444894371,2.247628107083373,4.46192953381794,1
2.0,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.929813425691449,2.929813425691449,6.8516483485840105,7.144115906798548,2.5463222389304696,4.463010841596963,1
2.2,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.6556728936810297,2.6556728936810297,7.059384280610425,7.323142776454423,2.7224443370369973,4.489665624075784,1
2.6,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.4593117647181164,2.4593117647181164,7.186979787718076,7.57321011546328,3.041174957641407,4.531543865793068,1
3.0,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.3539198845410585,2.3539198845410585,7.229308372087628,7.916145734553502,3.363131165980661,4.581643013798958,1
3.5,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.293340826110715,2.293340826110715,7.351518566427229,8.819353026948697,3.749015583210258,4.809320322619753,1
4.0,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.2948167734923723,2.2948167734923723,7.30650300639912,9.554354770768324,4.073195201998484,4.488444791605806,1
4.5,Full,Full,1,2000,0.0,0,0.0,0,0.0,0,2.297081514847879,2.297081514847879,7.339314503418934,9.218746677527651,3.555980403391269,4.473308431405036,1
0.8,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,3.848592663250985,3.848592663250985,5.809448478367604,6.986070577363083,1.3898154235980038,4.767571468379527,1
1.0,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,3.698964948904224,3.698964948904224,6.043837402392382,7.00652493621293,1.7003428855090024,4.770432468751316,1
1.3,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,3.352147946799558,3.352147946799558,6.422362159860056,7.1128910208649865,2.224701232382973,4.777428311921338,1
1.6,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,3.093153618040948,3.093153618040948,6.716801396174366,7.245688063545103,2.4271330848225445,4.869827234580948,1
2.0,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.892496558817517,2.892496558817517,6.854839391818047,7.368692213058861,2.996326469349236,4.1336895060133765,1
2.2,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.80170943465755,2.80170943465755,6.868029945174017,7.472631686956945,3.2034290982268376,4.202862238868215,1
2.6,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.5593192322462626,2.5593192322462626,7.108079238935691,7.799156942935398,3.4773816288284647,4.1701707236773045,1
3.0,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.3656823177251733,2.3656823177251733,7.3137540200638815,8.27838447839899,3.4562239757384017,4.361782307742088,1
3.5,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.1549001708202646,2.1549001708202646,7.465092038178075,8.608789913919741,3.67837380648316,4.367654732199162,1
4.0,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.11439069003069,2.11439069003069,7.495375747488,9.191735979313371,4.18865111449666,4.384019978919727,1
4.5,Full,Full,2,2000,0.0,0,0.0,0,0.0,0,2.2152834176936835,2.2152834176936835,7.486859632055365,8.484483920274167,3.636989665020778,4.458518930578627,1
0.8,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,3.6418521967332,3.6418521967332,5.844574017284593,7.004642300862897,1.664242884638353,5.34412107125591,1
1.0,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,3.696298147667568,3.696298147667568,5.908731906328474,6.996941649059266,2.0741908023901985,5.348533463411723,1
1.3,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,3.452747237103577,3.452747237103577,6.167563918168362,7.055216467191049,2.556143067972271,5.323489890239822,1
1.6,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,3.261857791350128,3.261857791350128,6.047591583491199,7.089341644012242,2.979435032426461,5.354415705572539,1
2.0,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,3.108890907801812,3.108890907801812,5.7538405575001255,7.201109673267443,3.3661199306241665,5.351404173343564,1
2.2,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.4557328370943403,2.4557328370943403,5.650420048814922,7.656179695318436,3.2639976290795536,5.300066105072846,1
2.6,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.4726885426202854,2.4726885426202854,5.612728609522747,7.640337801376035,3.713949028937912,5.148175997342211,1
3.0,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.289493452114602,2.289493452114602,5.043305318361574,8.339250410655886,3.923155460671377,4.963105387510026,1
3.5,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.2173040515479,2.2173040515479,6.053219728197182,8.442225860413242,4.522100803607034,5.246988368183862,1
4.0,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.105901782234576,2.105901782234576,6.772821721715164,8.912544085610966,4.624562686132123,5.400685102725699,1
4.5,Full,Full,3,2000,0.0,0,0.0,0,0.0,0,2.108089417218775,2.108089417218775,7.474053741713904,9.347565218587926,4.294127285161056,5.443052425692568,1
0.8,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.9692611260777193,3.9692611260777193,5.408413589945041,6.756038609773628,1.4083191289978998,5.1303118106268055,1
1.0,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.8798545351234974,3.8798545351234974,5.467373830806599,6.777060385887652,1.6969834999099036,5.129341553478691,1
1.3,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.6198316854286032,3.6198316854286032,5.692099523085991,6.795143881142938,2.053277060284341,5.124667879744862,1
1.6,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.160856344148946,3.160856344148946,6.130522299092017,6.964885594241429,2.496251204386107,4.467076854165554,1
2.0,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.124485834133231,3.124485834133231,6.097653521987273,6.987993856870731,2.630224577019176,4.475106961944732,1
2.2,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,2.959193965568199,2.959193965568199,6.125447769646114,7.009448208062099,2.8101257515587603,4.475994105854782,1
2.6,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,3.015477390068913,3.015477390068913,6.165162024165291,6.99077924592621,3.309609952668792,4.932110111794645,1
3.0,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,2.8357798855332272,2.8357798855332272,5.997868659374395,7.052184558062448,3.684946439997395,4.950792538175743,1
3.5,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,2.8184995363286585,2.8184995363286585,6.47346290801101,7.126519789014867,4.054353778661652,5.0028871758579205,1
4.0,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,2.5372832138412797,2.5372832138412797,6.432134566558748,7.271473662996604,3.8839854008065657,5.029506539554914,1
4.5,Full,Full,4,2000,0.0,0,0.0,0,0.0,0,2.50513672146945,2.50513672146945,6.634928885252811,7.479847498861887,4.272987430314508,4.648685438927002,1
