configuration_order,configuration,perturbed_component,perturbation_percent,weight_td,weight_safety,weight_uncertainty,weight_novelty,evaluation,method,seed,training_epochs,training_episode_ids,evaluation_episode_id,stress,disturbance_stress,posthoc_descriptive_only,short,label,episode_id,cost,sensor_stream_hash,sensor_hold_fraction,sensor_observable_jump_mean,sensor_hidden_event_count,violation_rate,violation_count,known_static_violation_rate,known_static_violation_count,uncertain_true_violation_rate,uncertain_true_violation_count,min_clearance_cm,min_known_static_clearance_cm,min_uncertain_true_clearance_cm,mean_clearance_cm,goal_error_cm,reached,first_reach_step,path_length_m,mean_cbf_correction,cbf_intervention_rate,raw_sensor_rmse_cm,belief_center_rmse_cm,runtime_ms_per_episode,obs1_belief_rmse_cm,obs2_belief_rmse_cm,violation_rate_pct,cbf_intervention_pct
4,safety_plus20,safety,20,0.16697588126159557,0.43413729128014844,0.2782931354359926,0.12059369202226347,moderate,Full,2,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9046180883184487,8e1029a16f14a94846951373cb2afde3d63eff7f641e6be3f1903e0527a0d318,0.0625,0.19749822277187395,102,0,0,0,0,0,0,4.1873709081188508,4.1873709081188508,5.0403232588965396,14.370882356759823,3.5507645121462152,1,159,4.3297800114836562,0.044522521890040918,0.18571428571428572,6.1424837488873107,3.4011762794804583,194.82510001398623,3.8668365131403157,2.8606949415912766,0,18.571428571428573
4,safety_plus20,safety,20,0.16697588126159557,0.43413729128014844,0.2782931354359926,0.12059369202226347,moderate,Full,3,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.4658126274195382,b5bc777e80af2240cb24b947317bb3ab60d0fa04a4801a82412f2c22a8c37ea0,0.064285714285714279,0.19533851428819332,105,0,0,0,0,0,0,3.3752726344539874,3.3752726344539874,6.5190624290042827,14.046327991254607,4.4137311163572415,1,172,4.4198254559069206,0.060929344784052701,0.24642857142857144,5.0922953048920592,3.2049942020541899,197.99509999575093,3.1633372861411755,3.2461165851692586,0,24.642857142857146
4,safety_plus20,safety,20,0.16697588126159557,0.43413729128014844,0.2782931354359926,0.12059369202226347,moderate,Full,4,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8091898174513439,fb6c84dbaf5cd6dac320f65454aa46cc52161533e0103ae360110483137d2486,0.074999999999999956,0.19546318535899598,108,0,0,0,0,0,0,4.1529805336940697,4.8861865770454287,4.1529805336940697,14.699185690295765,4.8725913626208195,1,159,4.3391931979843186,0.043110360561226822,0.19642857142857142,6.4519625589913181,3.2431579023276575,196.1652000027243,2.9914559337529725,3.4766848800653194,0,19.642857142857142
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,exploratory_extreme,Full,0,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.6249738248989676,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.14464285714285718,0.29707338551337847,102,0,0,0,0,0,0,2.6049293127588995,2.6049293127588995,7.125974123135653,14.462131349527386,5.3110721329376025,1,174,4.4338841929760209,0.07668195202260869,0.29999999999999999,17.033498679676352,2.9983697158957425,199.63519999873824,3.4680701413004194,2.4398629882478908,0,30
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,exploratory_extreme,Full,1,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.548203073192763,f20dbe1a3f65da6f77a7c5fac2cbc471528df01f2a29fbaa882d666d1df876a1,0.13214285714285712,0.3143754537926603,106,0,0,0,0,0,0,2.8939877363205717,2.8939877363205717,6.8883031883133601,14.228950284844268,4.3996065405481266,1,176,4.4025880327417548,0.07503242983219649,0.30714285714285716,17.137587195985315,3.8075481867179657,214.88320000935346,3.6538904172893565,3.9552409796116779,0,30.714285714285715
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,exploratory_extreme,Full,2,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.1577773443439057,d3065e68e7cb4fb92529011bc8a9d1f295ea72b8472b0014248bd205efc7ac7b,0.1160714285714286,0.30762553614912591,104,0,0,0,0,0,0,2.9205908687193434,2.9205908687193434,6.5711579592994394,14.314812476839133,3.2275758117365432,1,163,4.350130885226088,0.056588564962734025,0.21785714285714286,17.872855851595784,4.3468976351633133,236.116200016113,5.3613222142322092,3.0078667218407551,0,21.785714285714285
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,exploratory_extreme,Full,3,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,8.3560587564425894,9cd8996272aa3ca8c9b31c986e40de9c6859295fab3e61fc583f3256561c5903,0.17321428571428577,0.30534112087765553,102,0,0,0,0,0,0,2.3805352189419731,2.3805352189419731,7.2038555878987722,13.369459543976287,4.7223951376571751,1,188,4.4097715442807353,0.10308938889812759,0.34642857142857142,13.999210472268727,2.673748951362473,211.32790000410751,2.3562031947276045,2.9573930098955872,0,34.642857142857139
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,exploratory_extreme,Full,4,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5955033355543655,9129723395e79e9e894db5a6f1d857714ef1f264d2b4322fe2b8189179f5b62c,0.13214285714285712,0.32037904141502532,105,0,0,0,0,0,0,2.7292046878520853,2.7292046878520853,6.9995382024176402,14.123448961099186,4.971269055754143,1,170,4.4003384290181611,0.077285722859069608,0.26785714285714285,17.497046383388739,3.9418779934475228,211.2384999927599,3.9671281715236915,3.9164650261626028,0,26.785714285714285
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,moderate,Full,0,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.7556890313355531,919d0407e563ea0029f2f89be5f8842c5b235027d56d34aaaa2e6162b26bd2b0,0.082142857142857184,0.19221087402784509,115,0,0,0,0,0,0,3.564916405776819,5.1359592424076199,3.564916405776819,14.789336666866193,5.2450290382885871,1,158,4.3474996370666972,0.04101283178758993,0.19285714285714287,6.2360390816550977,3.6610920713088366,201.38280000537634,3.7559713946668016,3.5636875833391422,0,19.285714285714288
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,moderate,Full,1,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.890435291521543,548fc84d998080b345581df7cd8a791dc6e29113a6e9f3dab1fb2daee5efbebc,0.057142857142857162,0.19320578384570397,98,0,0,0,0,0,0,3.653384049311609,5.2545305255987582,3.653384049311609,14.317314115036964,4.2450287851288753,1,163,4.3483964472915515,0.0492867174583256,0.24642857142857144,6.1211589281923811,3.6320619001972454,205.8248000103049,3.2792770377766378,3.9534907870437404,0,24.642857142857146
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,moderate,Full,2,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8950684720517739,8e1029a16f14a94846951373cb2afde3d63eff7f641e6be3f1903e0527a0d318,0.0625,0.19749822277187395,102,0,0,0,0,0,0,4.1376219049688938,4.1376219049688938,5.0964860341514848,14.410546406373598,3.5429630097041009,1,158,4.3307296369454873,0.045110946829299517,0.18571428571428572,6.1424837488873107,3.4837239988443485,201.12559999688528,4.0039989386915265,2.8706546812887921,0,18.571428571428573
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,moderate,Full,3,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.4750602900075149,b5bc777e80af2240cb24b947317bb3ab60d0fa04a4801a82412f2c22a8c37ea0,0.064285714285714279,0.19533851428819332,105,0,0,0,0,0,0,3.372587327988112,3.372587327988112,6.5126694341308662,14.038947785787906,4.4207987544653955,1,172,4.4173290352104271,0.061499480083088087,0.26428571428571429,5.0922953048920592,3.2195060293301236,204.83289999538101,3.2072173441909628,3.2317479872209565,0,26.428571428571431
5,uncertainty_minus20,uncertainty,-20,0.19148936170212763,0.41489361702127658,0.25531914893617019,0.13829787234042554,moderate,Full,4,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9138776123558205,fb6c84dbaf5cd6dac320f65454aa46cc52161533e0103ae360110483137d2486,0.074999999999999956,0.19546318535899598,108,0,0,0,0,0,0,4.1839456323865045,4.8738036215481815,4.1839456323865045,14.68303108818006,4.8697010879105571,1,159,4.3383198619649299,0.043832262561348506,0.20714285714285716,6.4519625589913181,3.2363536565087045,203.03720000083558,2.9623539337709648,3.4889008514238715,0,20.714285714285715
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,exploratory_extreme,Full,0,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5763564440217968,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.14464285714285718,0.29707338551337847,102,0,0,0,0,0,0,2.637257868639145,2.637257868639145,7.1111254954772853,14.458879722110973,5.2911849189529594,1,175,4.4353853805434671,0.077588759466608315,0.30357142857142855,17.033498679676352,2.9966983547297623,198.95860002725385,3.4916577477287469,2.4018176931661444,0,30.357142857142854
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,exploratory_extreme,Full,1,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5393913809027095,f20dbe1a3f65da6f77a7c5fac2cbc471528df01f2a29fbaa882d666d1df876a1,0.13214285714285712,0.3143754537926603,106,0,0,0,0,0,0,2.8870146252961386,2.8870146252961386,6.8931117993920292,14.221586083831816,4.4112547549670591,1,176,4.400709442369255,0.075621526127717997,0.30357142857142855,17.137587195985315,3.8063553052326906,199.21849999809638,3.6458976374895133,3.9603171383482016,0,30.357142857142854
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,exploratory_extreme,Full,2,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.1785657328537731,d3065e68e7cb4fb92529011bc8a9d1f295ea72b8472b0014248bd205efc7ac7b,0.1160714285714286,0.30762553614912591,104,0,0,0,0,0,0,2.9173590827198432,2.9173590827198432,6.5686439206911142,14.277188241167185,3.2167768039797777,1,163,4.3519845473086205,0.055792631123600001,0.21071428571428572,17.872855851595784,4.315435115971642,206.17389999097213,5.3063011152854598,3.0148182290550536,0,21.071428571428573
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,exploratory_extreme,Full,3,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,8.362485287719311,9cd8996272aa3ca8c9b31c986e40de9c6859295fab3e61fc583f3256561c5903,0.17321428571428577,0.30534112087765553,102,0,0,0,0,0,0,2.3713450265194695,2.3713450265194695,7.3091343830018642,13.363740884198283,4.7117390250730296,1,188,4.4130953304578933,0.10391345446681165,0.34642857142857142,13.999210472268727,2.7023357869613465,208.35500000976026,2.2377981356009662,3.0979827170732959,0,34.642857142857139
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,exploratory_extreme,Full,4,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5628198342135029,9129723395e79e9e894db5a6f1d857714ef1f264d2b4322fe2b8189179f5b62c,0.13214285714285712,0.32037904141502532,105,0,0,0,0,0,0,2.789318621669111,2.789318621669111,6.9456579686793614,14.137074252202023,4.9712044846409755,1,170,4.3989218531344312,0.074572807139027086,0.27857142857142858,17.497046383388739,4.0703325170321634,237.35080001642928,4.0743507077172252,4.0663103557085893,0,27.857142857142858
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,moderate,Full,0,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.6645638713553668,919d0407e563ea0029f2f89be5f8842c5b235027d56d34aaaa2e6162b26bd2b0,0.082142857142857184,0.19221087402784509,115,0,0,0,0,0,0,3.5286844780242799,4.9691451798477253,3.5286844780242799,14.793247690693912,5.184907535761047,1,156,4.3508386860017847,0.041383931515208722,0.20000000000000001,6.2360390816550977,3.6484287912898123,205.75009999447502,3.7411669069843745,3.553271093557294,0,20
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,moderate,Full,1,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8765541021419105,548fc84d998080b345581df7cd8a791dc6e29113a6e9f3dab1fb2daee5efbebc,0.057142857142857162,0.19320578384570397,98,0,0,0,0,0,0,3.6877024755131411,5.3940914306784293,3.6877024755131411,14.346215089205195,4.1574336202598126,1,163,4.348064260095172,0.047692858216327134,0.25357142857142856,6.1211589281923811,3.6441469049113815,194.43810000666417,3.3008858928563432,3.9577475477210999,0,25.357142857142854
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,moderate,Full,2,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9183296495763891,8e1029a16f14a94846951373cb2afde3d63eff7f641e6be3f1903e0527a0d318,0.0625,0.19749822277187395,102,0,0,0,0,0,0,4.1519701228745785,4.1519701228745785,5.0867830661530249,14.369720072365455,3.5333143079049187,1,158,4.3328469180363651,0.044578378173293048,0.18571428571428572,6.1424837488873107,3.4587405361184467,199.73940000636503,3.955632541651219,2.8772805542400199,0,18.571428571428573
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,moderate,Full,3,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.4418047185871998,b5bc777e80af2240cb24b947317bb3ab60d0fa04a4801a82412f2c22a8c37ea0,0.064285714285714279,0.19533851428819332,105,0,0,0,0,0,0,3.3962927033507562,3.3962927033507562,6.4827587891802203,14.064921080048665,4.3943372859026431,1,171,4.4209043377129724,0.061044883874075112,0.24642857142857144,5.0922953048920592,3.218306339934097,200.04019999760203,3.1640894687419414,3.2716248606948115,0,24.642857142857146
6,uncertainty_plus20,uncertainty,20,0.16981132075471697,0.36792452830188677,0.33962264150943394,0.12264150943396226,moderate,Full,4,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9094462939756784,fb6c84dbaf5cd6dac320f65454aa46cc52161533e0103ae360110483137d2486,0.074999999999999956,0.19546318535899598,108,0,0,0,0,0,0,4.1427982116623436,4.9130401545547961,4.1427982116623436,14.642627212006442,4.8834580767042644,1,159,4.3348607920282101,0.043678478020553149,0.20000000000000001,6.4519625589913181,3.3408176676155636,203.69170000776649,3.0187195738953352,3.6344817389396469,0,20
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,exploratory_extreme,Full,0,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.7017210484306808,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.14464285714285718,0.29707338551337847,102,0,0,0,0,0,0,2.5979715184749916,2.5979715184749916,7.1234276792229352,14.465728829613228,5.3205228684786787,1,174,4.4342149206474177,0.077987808615953835,0.30357142857142855,17.033498679676352,2.9890160812429243,206.13690000027418,3.5019056477902066,2.3675073604600843,0,30.357142857142854
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,exploratory_extreme,Full,1,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5315775441860477,f20dbe1a3f65da6f77a7c5fac2cbc471528df01f2a29fbaa882d666d1df876a1,0.13214285714285712,0.3143754537926603,106,0,0,0,0,0,0,2.9112557266420951,2.9112557266420951,6.8722620906200431,14.267288385049664,4.3262069020765175,1,176,4.4015128584033167,0.073937535658606418,0.30357142857142855,17.137587195985315,3.8351890845662151,204.92610000655986,3.5936040736121235,4.0624328167823336,0,30.357142857142854
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,exploratory_extreme,Full,2,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.2110012167867179,d3065e68e7cb4fb92529011bc8a9d1f295ea72b8472b0014248bd205efc7ac7b,0.1160714285714286,0.30762553614912591,104,0,0,0,0,0,0,2.8911127458201751,2.8911127458201751,6.5755354916697986,14.189797163717294,3.6108619649759559,1,164,4.343134315942522,0.05717496863999167,0.21071428571428572,17.872855851595784,4.2752762664837869,198.37749999715015,5.2779629464131963,2.9494205271219678,0,21.071428571428573
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,exploratory_extreme,Full,3,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,8.2944361030036351,9cd8996272aa3ca8c9b31c986e40de9c6859295fab3e61fc583f3256561c5903,0.17321428571428577,0.30534112087765553,102,0,0,0,0,0,0,2.3807501485244158,2.3807501485244158,7.2061554890987392,13.384521602150645,4.7181957630143296,1,188,4.4110019726493181,0.10420332134437332,0.34642857142857142,13.999210472268727,2.6523553937466238,203.49370001349598,2.2147645879524789,3.0273414226719293,0,34.642857142857139
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,exploratory_extreme,Full,4,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.6320123133960873,9129723395e79e9e894db5a6f1d857714ef1f264d2b4322fe2b8189179f5b62c,0.13214285714285712,0.32037904141502532,105,0,0,0,0,0,0,2.6475450461911381,2.6475450461911381,7.0593245159770692,14.107060692432716,4.990506313807864,1,171,4.4059846307903401,0.079966568175875816,0.26428571428571429,17.497046383388739,3.8871047623866604,198.69680001283996,3.9903355902860218,3.7810565645643037,0,26.428571428571431
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,moderate,Full,0,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8466211702531332,919d0407e563ea0029f2f89be5f8842c5b235027d56d34aaaa2e6162b26bd2b0,0.082142857142857184,0.19221087402784509,115,0,0,0,0,0,0,3.3748765258380971,5.1964109121641542,3.3748765258380971,14.774217322883324,5.2673230649315412,1,159,4.3465687305248109,0.041713091278470719,0.20000000000000001,6.2360390816550977,3.6431101235158461,205.72330002323724,3.7372174790907113,3.5465064864040725,0,20
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,moderate,Full,1,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8819812809778389,548fc84d998080b345581df7cd8a791dc6e29113a6e9f3dab1fb2daee5efbebc,0.057142857142857162,0.19320578384570397,98,0,0,0,0,0,0,3.6361868744647028,5.3383774956522494,3.6361868744647028,14.335699564636373,4.2445082509158159,1,163,4.3423050015242808,0.04781833929240361,0.25357142857142856,6.1211589281923811,3.6537739203815702,194.14820001111366,3.2974124957937856,3.9783411813347556,0,25.357142857142854
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,moderate,Full,2,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9335870746853567,8e1029a16f14a94846951373cb2afde3d63eff7f641e6be3f1903e0527a0d318,0.0625,0.19749822277187395,102,0,0,0,0,0,0,4.1402586022708441,4.1402586022708441,5.096176003182781,14.382128190235024,3.5445267313256936,1,158,4.3298987195740786,0.044938130985040514,0.18928571428571428,6.1424837488873107,3.4489902687757619,204.57289999467321,3.9491341219709799,2.8627622036949392,0,18.928571428571427
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,moderate,Full,3,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.3618613171267917,b5bc777e80af2240cb24b947317bb3ab60d0fa04a4801a82412f2c22a8c37ea0,0.064285714285714279,0.19533851428819332,105,0,0,0,0,0,0,3.4507042434547697,3.4507042434547697,6.479363205655309,14.076950763728874,4.3607535479431254,1,170,4.4164472316033212,0.061889176520676867,0.26428571428571429,5.0922953048920592,3.2089317714783676,206.8855999968946,3.168010508580267,3.2493377241418884,0,26.428571428571431
7,novelty_minus20,novelty,-20,0.1848049281314168,0.40041067761806981,0.30800821355236135,0.10677618069815195,moderate,Full,4,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.8813241535268075,fb6c84dbaf5cd6dac320f65454aa46cc52161533e0103ae360110483137d2486,0.074999999999999956,0.19546318535899598,108,0,0,0,0,0,0,4.2019381318066236,4.8345369070625281,4.2019381318066236,14.70990537841439,4.8696147187898928,1,159,4.3378574010577058,0.043914150698041859,0.20357142857142857,6.4519625589913181,3.2112740841782084,213.65660001174547,2.9644466440697861,3.4404387193921298,0,20.357142857142858
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,exploratory_extreme,Full,0,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.6033887000588951,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.14464285714285718,0.29707338551337847,102,0,0,0,0,0,0,2.5973034254395815,2.5973034254395815,7.1409587949122111,14.46668317755176,5.2660001889108257,1,175,4.4357606101121565,0.076797223700126316,0.29642857142857143,17.033498679676352,2.9228302963722563,207.44359999662265,3.3183740910912722,2.4646028634157751,0,29.642857142857142
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,exploratory_extreme,Full,1,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5952052746520033,f20dbe1a3f65da6f77a7c5fac2cbc471528df01f2a29fbaa882d666d1df876a1,0.13214285714285712,0.3143754537926603,106,0,0,0,0,0,0,2.9137529811855827,2.9137529811855827,6.859908827571215,14.24063879190108,4.4096262934183201,1,177,4.3992995970430107,0.076101351452562332,0.30357142857142855,17.137587195985315,3.875300808797967,208.45030000782572,3.6878973151839931,4.0540505805920892,0,30.357142857142854
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,exploratory_extreme,Full,2,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.2173357102300963,d3065e68e7cb4fb92529011bc8a9d1f295ea72b8472b0014248bd205efc7ac7b,0.1160714285714286,0.30762553614912591,104,0,0,0,0,0,0,2.907990577479727,2.907990577479727,6.6312973746451318,14.125013650538175,3.996833226108448,1,163,4.3444372401527351,0.058464331172486207,0.21785714285714286,17.872855851595784,3.856915161975182,220.39289999520406,4.5363612484777054,3.0286986903054398,0,21.785714285714285
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,exploratory_extreme,Full,3,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,8.2723155915295159,9cd8996272aa3ca8c9b31c986e40de9c6859295fab3e61fc583f3256561c5903,0.17321428571428577,0.30534112087765553,102,0,0,0,0,0,0,2.4023598972364417,2.4023598972364417,7.2265826507026594,13.398791647791978,4.7326009734048107,1,188,4.4091418400143496,0.10340963985000928,0.34999999999999998,13.999210472268727,2.7834616262103138,191.01899999077432,2.3495267154406396,3.1583289034870088,0,35
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,exploratory_extreme,Full,4,10,0-9,1001,6,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,7.5211987894140071,9129723395e79e9e894db5a6f1d857714ef1f264d2b4322fe2b8189179f5b62c,0.13214285714285712,0.32037904141502532,105,0,0,0,0,0,0,2.7214990800723453,2.7214990800723453,7.0174514590268577,14.215144415985822,4.9793829351569858,1,170,4.3979819613036408,0.077473879833891438,0.26428571428571429,17.497046383388739,3.9352295605916998,196.84499999857508,4.0028884783258496,3.8663868429317385,0,26.428571428571431
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,moderate,Full,0,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.7107768360807212,919d0407e563ea0029f2f89be5f8842c5b235027d56d34aaaa2e6162b26bd2b0,0.082142857142857184,0.19221087402784509,115,0,0,0,0,0,0,3.5380651234619309,5.1204923639374371,3.5380651234619309,14.793775953675542,5.2267732036323045,1,158,4.3483425654263828,0.040620688682109371,0.19285714285714287,6.2360390816550977,3.6478623658244795,200.43719999375753,3.7327660678432002,3.5609348720182372,0,19.285714285714288
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,moderate,Full,1,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9251514061150941,548fc84d998080b345581df7cd8a791dc6e29113a6e9f3dab1fb2daee5efbebc,0.057142857142857162,0.19320578384570397,98,0,0,0,0,0,0,3.5603034186914186,5.4132875282484365,3.5603034186914186,14.330557853137391,4.2796266830204246,1,164,4.3429264151720233,0.048686485821404127,0.25714285714285712,6.1211589281923811,3.6506174726324225,205.26459999382496,3.3008468190620013,3.9696884185117782,0,25.714285714285712
8,novelty_plus20,novelty,20,0.17543859649122806,0.38011695906432746,0.29239766081871343,0.15204678362573099,moderate,Full,2,10,0-9,1001,2.2000000000000002,1,True,Full,actor-critic + CBF + online uncertainty estimation + adaptive replay,1001,6.9443675565728489,8e1029a16f14a94846951373cb2afde3d63eff7f641e6be3f1903e0527a0d318,0.0625,0.19749822277187395,102,0,0,0,0,0,0,4.1014821449872354,4.1014821449872354,5.121060249875514,14.372098405343534,3.5319357031077137,1,159,4.3374368997128698,0.044353047968306962,0.17857142857142858,6.1424837488873107,3.3553807444490866,222.8084999951534,3.7842658834980765,2.8629515545031374,0,17.857142857142858
