step,time,stress,sensor_stream_hash,sensor_valid_fraction,sensor_observable_jump_score,sensor_hidden_event,obs1_true_x,obs1_true_y,obs1_raw_x,obs1_raw_y,obs1_valid,obs1_jump_score,obs1_hidden_event,obs1_reported_sigma,obs1_raw_error,obs2_true_x,obs2_true_y,obs2_raw_x,obs2_raw_y,obs2_valid,obs2_jump_score,obs2_hidden_event,obs2_reported_sigma,obs2_raw_error
157,8.635,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.2573213455361252,1,0.82,1.6,0.8490694450319092,1.7320073859276912,0,0.0,0,0.01,0.1351701985421549,1.82,0.92,1.7835293161733845,1.2260582009722625,1,0.5146426910722504,1,0.01,0.3082235116942877
158,8.69,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0631943492366267,1,0.82,1.6,0.8490694450319092,1.7320073859276912,0,0.0,0,0.01,0.1351701985421549,1.82,0.92,1.7868752347096606,1.2314191791388858,1,0.1263886984732534,1,0.01,0.3131759173548909
159,8.745,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.6088645626200879,1,0.82,1.6,0.8276655266782582,1.726675708167421,1,0.4411596122172169,0,0.01,0.1269074282261395,1.82,0.92,1.7509108865259468,1.216783053247367,1,0.7765695130229591,1,0.01,0.3047187002720047
160,8.8,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3195781681785011,1,0.82,1.6,0.8151462733728262,1.7291019445463025,1,0.2550437815684021,0,0.01,0.1291931528673554,1.82,0.92,1.7547990984934485,1.1979751308591458,1,0.3841125547886002,1,0.01,0.2855194055286369
161,8.855,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2876773820330466,1,0.82,1.6,0.8038517424506099,1.7180673849360928,1,0.3158024284543565,0,0.01,0.119166579239017,1.82,0.92,1.7453008880268304,1.1891319111267409,1,0.2595523356117367,1,0.01,0.2793061813070236
162,8.91,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3069480046293829,1,0.82,1.6,0.8095559931218025,1.7279912420708954,1,0.2289291734591935,0,0.01,0.1284166473885779,1.82,0.92,1.7351860133030466,1.1727554655115895,1,0.3849668357995723,1,0.01,0.2666059595834485
163,8.965,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5951666358563238,0,0.82,1.6,0.8002798002381821,1.7258654171985288,1,0.1903332717126475,0,0.01,0.1274009008021752,1.82,0.92,1.741524017059185,1.0363228876390658,1,1.0,0,0.01,0.140319257720449
164,9.02,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0673452756346559,0,0.82,1.6,0.7995621032353255,1.7191692412364463,1,0.1346905512693119,0,0.01,0.1209091215791176,1.82,0.92,1.741524017059185,1.0363228876390658,0,0.0,0,0.01,0.140319257720449
165,9.075,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0556320368858131,0,0.82,1.6,0.7950910273552262,1.715858846130868,1,0.1112640737716263,0,0.01,0.118506240953775,1.82,0.92,1.741524017059185,1.0363228876390658,0,0.0,0,0.01,0.140319257720449
166,9.13,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.3293420456277832,0,0.82,1.6,0.7622954551920599,1.7128401913520832,1,0.6586840912555665,0,0.01,0.1267387994099135,1.82,0.92,1.741524017059185,1.0363228876390658,0,0.0,0,0.01,0.140319257720449
167,9.185,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.628803165410565,0,0.82,1.6,0.7554633699114751,1.7019211636977254,1,0.25760633082113,0,0.01,0.1206354020703773,1.82,0.92,1.7266446181684776,0.9747831034389663,1,1.0,0,0.01,0.1082423934478254
168,9.24,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3426596723307987,0,0.82,1.6,0.7706788070809324,1.6835529041565278,1,0.4770335362762237,0,0.01,0.0970240581708979,1.82,0.92,1.7352016954313292,0.9688472906340964,1,0.2082858083853738,0,0.01,0.0978611785133049
169,9.295,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1723484055772965,0,0.82,1.6,0.7586135528803688,1.6887495335787148,1,0.2627358493055389,0,0.01,0.1079109614469757,1.82,0.92,1.739191827013323,0.9697815540479312,1,0.0819609618490542,0,0.01,0.094911347819277
170,9.35,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2427369357860689,0,0.82,1.6,0.7670283725805392,1.6799179199546277,1,0.243972613046253,0,0.01,0.095879441181832,1.82,0.92,1.7442276644881696,0.9588066970738792,1,0.2415012585258848,0,0.01,0.0851317013027533
171,9.405,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3110268023684039,0,0.82,1.6,0.7499571629874667,1.6735331844642962,1,0.3645221772414437,0,0.01,0.1015535732223366,1.82,0.92,1.7346862508423129,0.9501598759234124,1,0.2575314274953641,0,0.01,0.0904878660984797
172,9.46,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4660270098927708,0,0.82,1.6,0.7712893905134142,1.6736169540489216,1,0.4266478400564558,0,0.01,0.0882733221307303,1.82,0.92,1.7097133465149268,0.9462943144213672,1,0.5054061797290857,0,0.01,0.1133778501640701
173,9.515,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3350483371083324,0,0.82,1.6,0.7479874704488712,1.6884593094700764,1,0.5525486379106309,0,0.01,0.1140651298349979,1.82,0.92,1.704020398874894,0.9448334245328556,1,0.1175480363060339,0,0.01,0.118608460284955
174,9.57,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3662237965746985,0,0.82,1.6,0.7576050117981248,1.678358456038891,1,0.2789439668771488,0,0.01,0.1001657735232494,1.82,0.92,1.712792312661123,0.9239236809635968,1,0.4535036262722481,0,0.01,0.1072794644694617
175,9.625,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1511384098716887,0,0.82,1.6,0.7619449134618691,1.6748386012696286,1,0.1117571009782694,0,0.01,0.0947164680134574,1.82,0.92,1.7165526262917377,0.915171284177844,1,0.190519718765108,0,0.01,0.1035600097703164
176,9.68,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3088645744402091,0,0.82,1.6,0.7485700833543867,1.6687575587919898,1,0.2938470064634756,0,0.01,0.0991455237670021,1.82,0.92,1.70211362238334,0.9225036965758716,1,0.3238821424169424,0,0.01,0.1179129616459607
177,9.735,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4731573789888479,0,0.82,1.6,0.7580901305322068,1.6771228433206316,1,0.2534634360321443,0,0.01,0.0988977497184736,1.82,0.92,1.7242644705226675,0.9491391487498576,1,0.6928513219455515,0,0.01,0.1000718821356505
178,9.79,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3295203066452048,0,0.82,1.6,0.7484913969801428,1.647527901391673,1,0.6222527697268835,0,0.01,0.0858625745977146,1.82,0.92,1.722629874300838,0.9482956685919894,1,0.0367878435635261,0,0.01,0.1013981569839328
179,9.845,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0749374576487605,0,0.82,1.6,0.7484913969801428,1.647527901391673,0,0.0,0,0.01,0.0858625745977146,1.82,0.92,1.7177848221702754,0.9425788779328236,1,0.1498749152975211,0,0.01,0.1046792639803489
180,9.9,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0819275738057492,0,0.82,1.6,0.7484913969801428,1.647527901391673,0,0.0,0,0.01,0.0858625745977146,1.82,0.92,1.7095925162053347,0.9424928751784372,1,0.1638551476114984,0,0.01,0.1126753829000019
181,9.955,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1151671750968027,0,0.82,1.6,0.7484913969801428,1.647527901391673,0,0.0,0,0.01,0.0858625745977146,1.82,0.92,1.7098938081414603,0.9540056509239732,1,0.2303343501936054,0,0.01,0.1152378313764741
182,10.01,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1792102916463109,0,0.82,1.6,0.7484913969801428,1.647527901391673,0,0.0,0,0.01,0.0858625745977146,1.82,0.92,1.7195329118608642,0.9388976740307512,1,0.3584205832926219,0,0.01,0.1022289483606743
183,10.065,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3159780695636999,0,0.82,1.6,0.7308511278747902,1.64103002123311,1,0.375979542350008,0,0.01,0.0981375771230696,1.82,0.92,1.7284191178608206,0.9481088296678404,1,0.2559765967773917,0,0.01,0.0957975170799637
184,10.12,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1509572948147487,0,0.82,1.6,0.7308511278747902,1.64103002123311,0,0.0,0,0.01,0.0981375771230696,1.82,0.92,1.7288225044139165,0.96319916855955,1,0.3019145896294974,0,0.01,0.1008935273721099
185,10.175,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1108618110897747,0,0.82,1.6,0.7308511278747902,1.64103002123311,0,0.0,0,0.01,0.0981375771230696,1.82,0.92,1.7293308991677143,0.9521246506758968,1,0.2217236221795495,0,0.01,0.0961918864914476
186,10.23,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0766471435976921,0,0.82,1.6,0.7308511278747902,1.64103002123311,0,0.0,0,0.01,0.0981375771230696,1.82,0.92,1.722296648961414,0.9551688534043647,1,0.1532942871953843,0,0.01,0.1038402284952555
187,10.285,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.189452818097442,0,0.82,1.6,0.7308511278747902,1.64103002123311,0,0.0,0,0.01,0.0981375771230696,1.82,0.92,1.7220501745363748,0.9741125318541388,1,0.378905636194884,0,0.01,0.1119032368254816
188,10.34,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4547898719118804,0,0.82,1.6,0.730193647425206,1.6088349602517371,1,0.6440354748415292,0,0.01,0.0902398885495653,1.82,0.92,1.7344882250574871,0.9787578839621623,1,0.2655442689822316,0,0.01,0.1037533256408193
189,10.395,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1805317718421764,0,0.82,1.6,0.7375479567227089,1.614235395904541,1,0.1824835011538423,0,0.01,0.0836718945474482,1.82,0.92,1.7358413769456575,0.9699320095611164,1,0.1785800425305105,0,0.01,0.0978564224423432
190,10.45,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1057166211628461,0,0.82,1.6,0.7318631159067628,1.6067164990570624,1,0.1885218553968436,0,0.01,0.0883924300901849,1.82,0.92,1.7366257051169167,0.969097049413997,1,0.0229113869288486,0,0.01,0.0967563605579074
191,10.505,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3393653045612144,0,0.82,1.6,0.7464108198343675,1.6132760878149133,1,0.319163841459129,0,0.01,0.0747771485489998,1.82,0.92,1.7241981595210598,0.9561056383481242,1,0.3595667676632997,0,0.01,0.1023797331490849
192,10.56,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3127325112309578,0,0.82,1.6,0.7536881805256204,1.5884614049330013,1,0.5171956941663183,0,0.01,0.0673082207321132,1.82,0.92,1.719723469761904,0.9530588744611032,1,0.1082693282955973,0,0.01,0.1055853763417396
193,10.615,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.6075801477045673,1,0.82,1.6,0.4900834320185745,1.3173229152916337,1,1.0,1,0.01,0.4344551484881533,1.82,0.92,1.7302775127499912,0.955143834510354,1,0.2151602954091345,0,0.01,0.0963598143544244
194,10.67,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1038343674775413,1,0.82,1.6,0.4947693023867745,1.3190250038820663,1,0.0997085486350198,1,0.01,0.4297929211998008,1.82,0.92,1.7252943338435696,0.953068639926164,1,0.1079601863200628,0,0.01,0.1003130008956942
195,10.725,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5309608082135828,1,0.82,1.6,0.5233810695019887,1.347828559093562,1,0.8119798052358047,1,0.01,0.3893240623678597,1.82,0.92,1.736873092886959,0.957770725789818,1,0.2499418111913608,0,0.01,0.0913055880703354
196,10.78,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4147909946738926,1,0.82,1.6,0.501446203247744,1.361681007317705,1,0.5188559258191666,1,0.01,0.3978347190711004,1.82,0.92,1.7430249998165015,0.9720371464172992,1,0.3107260635286186,0,0.01,0.0929140207961373
197,10.835,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4680141350075657,1,0.82,1.6,0.5306436479903337,1.3538504241071658,1,0.6045854159384778,1,0.01,0.3798903949306484,1.82,0.92,1.755453838451264,0.9610754000241722,1,0.3314428540766536,0,0.01,0.076507486286123
198,10.89,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4721874955304742,1,0.82,1.6,0.5352328635433555,1.3771729970675703,1,0.4753959650167382,1,0.01,0.3615856679150408,1.82,0.92,1.7659508745201578,0.9401071966928952,1,0.4689790260442101,0,0.01,0.0576680788997042
199,10.945,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5007562549764448,1,0.82,1.6,0.5422451010084792,1.400144143647294,1,0.4803519748910956,1,0.01,0.3421843760785453,1.82,0.92,1.7502625267898777,0.9609133617349818,1,0.5211605350617942,0,0.01,0.0808530663499538
200,11.0,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1990982692212389,1,0.82,1.6,0.5588002571665197,1.4112043431324672,1,0.3981965384424779,1,0.01,0.3222873030516707,1.82,0.92,1.7502625267898777,0.9609133617349818,0,0.0,0,0.01,0.0808530663499538
201,11.055,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1992087040437495,1,0.82,1.6,0.5734277291505004,1.4247275876035903,1,0.3984174080874991,1,0.01,0.3025199221524693,1.82,0.92,1.7502625267898777,0.9609133617349818,0,0.0,0,0.01,0.0808530663499538
202,11.11,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.2106803814125377,1,0.82,1.6,0.5870772940824996,1.440776002113705,1,0.4213607628250754,1,0.01,0.2821440561749002,1.82,0.92,1.7502625267898777,0.9609133617349818,0,0.0,0,0.01,0.0808530663499538
203,11.165,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.481278250000586,1,0.82,1.6,0.5849158763479592,1.4447013481665427,1,0.0896215783340472,1,0.01,0.2817484985843534,1.82,0.92,1.781204235312704,0.991697271775024,1,0.8729349216671248,0,0.01,0.0815206117350312
204,11.22,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3103953646125136,1,0.82,1.6,0.5974822635618515,1.466159488487165,1,0.4973392699672889,1,0.01,0.2596679139816366,1.82,0.92,1.7823832562421895,0.9977561963190332,1,0.1234514592577383,0,0.01,0.0863773435395233
205,11.275,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4788690097659137,1,0.82,1.6,0.6178483684821557,1.4954851419251494,1,0.7140790374152173,1,0.01,0.227571170590065,1.82,0.92,1.775509222820958,1.0078146213169663,1,0.2436589821166102,0,0.01,0.0984420487954075
206,11.33,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1608592573377983,1,0.82,1.6,0.6248677445167267,1.489398624829896,1,0.1858142408595417,1,0.01,0.2242972610610917,1.82,0.92,1.7811562277447353,1.0115943388321398,1,0.1359042738160548,0,0.01,0.0994905098444856
207,11.385,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2827206988469596,1,0.82,1.6,0.6311281547221217,1.5025682817931822,1,0.291638543728669,1,0.01,0.2125217957090602,1.82,0.92,1.7915440848403643,1.0205113132102337,1,0.2738028539652502,0,0.01,0.10446177861217
208,11.44,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5639229070480466,1,0.82,1.6,0.6368438786763959,1.4997061357219157,1,0.1278458140960931,1,0.01,0.2088181601061977,1.82,0.92,1.8828777333622069,1.3168498336579664,1,1.0,1,0.01,0.4018001988888561
209,11.495,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3345831093580814,1,0.82,1.6,0.6463697964394052,1.5158516303719003,1,0.3749240492261353,1,0.01,0.1929466135996195,1.82,0.92,1.89553677906104,1.3243461459353698,1,0.2942421694900275,1,0.01,0.4113412339210642
210,11.55,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.6728297635334359,1,0.82,1.6,0.7665599650910175,1.6281252248635614,1,1.0,0,0.01,0.0603892838564852,1.82,0.92,1.9093571205710325,1.3139683122415102,1,0.3456595270668718,1,0.01,0.403974907694983
211,11.605,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5048576612877835,1,0.82,1.6,0.7975940395530489,1.6516371670726615,1,0.7786976830988953,0,0.01,0.0562887563092336,1.82,0.92,1.9069500548010192,1.3026710157174624,1,0.2310176394766717,1,0.01,0.3924250480029715
212,11.66,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5113157171317246,1,0.82,1.6,0.8085903576094522,1.670842537340446,1,0.442612814057743,0,0.01,0.0717554530075078,1.82,0.92,1.8899114456390609,1.2792031696874289,1,0.5800186202057064,1,0.01,0.3659433389813772
213,11.715,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1103455750095748,1,0.82,1.6,0.8081333707349877,1.6748329954075034,1,0.0803307975520616,0,0.01,0.075768028163419,1.82,0.92,1.883379673184291,1.2766363584437224,1,0.140360352467088,1,0.01,0.3622243436558988
214,11.77,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1612007608289068,1,0.82,1.6,0.8081333707349877,1.6748329954075034,0,0.0,0,0.01,0.075768028163419,1.82,0.92,1.8880378545080152,1.2612039833940585,1,0.3224015216578136,1,0.01,0.3479214105657005
215,11.825,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1225145674769481,1,0.82,1.6,0.8081333707349877,1.6748329954075034,0,0.0,0,0.01,0.075768028163419,1.82,0.92,1.89792791978164,1.268434806398674,1,0.2450291349538962,1,0.01,0.3570428195491054
216,11.88,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1474182845610753,1,0.82,1.6,0.8081333707349877,1.6748329954075034,0,0.0,0,0.01,0.075768028163419,1.82,0.92,1.8840151359590709,1.2733088142500997,1,0.2948365691221506,1,0.01,0.3590613538918795
217,11.935,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.2843005272661376,1,0.82,1.6,0.8081333707349877,1.6748329954075034,0,0.0,0,0.01,0.075768028163419,1.82,0.92,1.9097107412254384,1.261143134325284,1,0.5686010545322753,1,0.01,0.3527416266738254
218,11.99,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3476437078789719,1,0.82,1.6,0.8313473000142687,1.6695587303965118,1,0.4761110727507312,0,0.01,0.0704782107604075,1.82,0.92,1.9005229558982528,1.2551698375708458,1,0.2191763430072126,1,0.01,0.3447067832866928
219,12.045,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0615725878275462,1,0.82,1.6,0.8267055862207614,1.6736042623487986,1,0.1231451756550924,0,0.01,0.073909081461447,1.82,0.92,1.9005229558982528,1.2551698375708458,0,0.0,1,0.01,0.3447067832866928
220,12.1,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1280300331203055,1,0.82,1.6,0.8140128289283842,1.6752808082398112,1,0.256060066240611,0,0.01,0.0755185163167285,1.82,0.92,1.9005229558982528,1.2551698375708458,0,0.0,1,0.01,0.3447067832866928
221,12.155,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1669564896125046,1,0.82,1.6,0.8233565060124065,1.6614446096004876,1,0.3339129792250093,0,0.01,0.0615362184535874,1.82,0.92,1.9005229558982528,1.2551698375708458,0,0.0,1,0.01,0.3447067832866928
222,12.21,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5541058133435002,1,0.82,1.6,0.8249843305500624,1.6562847086663397,1,0.1082116266870003,0,0.01,0.0565049730615543,1.82,0.92,1.8680200015524704,1.2112113775327582,1,1.0,1,0.01,0.295144010533207
223,12.265,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4777116611484279,1,0.82,1.6,0.834453753296937,1.6795976508991566,1,0.5032547039858424,0,0.01,0.0808993016844565,1.82,0.92,1.845444577762752,1.2124326019911815,1,0.4521686183110133,1,0.01,0.2935374818398114
224,12.32,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5814885914920591,0,0.82,1.6,0.8375434128873294,1.6720572325388072,1,0.1629771829841181,0,0.01,0.0741620933960675,1.82,0.92,1.835158981595168,1.107605621531191,1,1.0,0,0.01,0.188217066051692
225,12.375,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.6297577291862689,0,0.82,1.6,0.8302182306078426,1.6613468456453255,1,0.2595154583725379,0,0.01,0.0621920228597401,1.82,0.92,1.7991156670979114,1.058290189983148,1,1.0,0,0.01,0.1398582568400609
226,12.43,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.228859918772236,0,0.82,1.6,0.826858864985614,1.6805493258602546,1,0.3898823329100997,0,0.01,0.0808408184361857,1.82,0.92,1.7963350087139494,1.0602325484823052,1,0.0678375046343724,0,0.01,0.1422153278181044
227,12.485,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3790653538367188,0,0.82,1.6,0.8140253696722888,1.6896450212901486,1,0.3145983326786933,0,0.01,0.0898438982327903,1.82,0.92,1.774159649285599,1.0604688817103414,1,0.4435323749947443,0,0.01,0.147759414192711
228,12.54,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2486581152969651,0,0.82,1.6,0.8296029656756403,1.691570601786152,1,0.3139231482323161,0,0.01,0.0920727541743242,1.82,0.92,1.7832288337064626,1.059115201325021,1,0.1833930823616141,0,0.01,0.143892869560267
229,12.595,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2171752836083157,0,0.82,1.6,0.8217491703936542,1.6936436586356218,1,0.1624557355496934,0,0.01,0.0936599935924132,1.82,0.92,1.7723410265651942,1.067256003151163,1,0.271894831666938,0,0.01,0.1547763167054796
230,12.65,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1590024523909244,0,0.82,1.6,0.8217491703936542,1.6936436586356218,0,0.0,0,0.01,0.0936599935924132,1.82,0.92,1.7742526565672625,1.083040915865476,1,0.3180049047818488,0,0.01,0.1693374136964601
231,12.705,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.3695311894378724,0,0.82,1.6,0.8217491703936542,1.6936436586356218,0,0.0,0,0.01,0.0936599935924132,1.82,0.92,1.767681189944518,1.046676801327929,1,0.7390623788757448,0,0.01,0.1370557181597952
232,12.76,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0956614701072582,0,0.82,1.6,0.8217491703936542,1.6936436586356218,0,0.0,0,0.01,0.0936599935924132,1.82,0.92,1.7769501287362923,1.0490427984338355,1,0.1913229402145164,0,0.01,0.1360343164185322
233,12.815,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.105118452148595,0,0.82,1.6,0.8217491703936542,1.6936436586356218,0,0.0,0,0.01,0.0936599935924132,1.82,0.92,1.7668056822748963,1.04628796707547,1,0.21023690429719,0,0.01,0.1370338865620263
234,12.87,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.4331421411827696,0,0.82,1.6,0.7885816685801282,1.721501116669938,1,0.8662842823655393,0,0.01,0.1254975414151639,1.82,0.92,1.7668056822748963,1.04628796707547,0,0.0,0,0.01,0.1370338865620263
235,12.925,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.2201507828066564,0,0.82,1.6,0.8105757467083413,1.7205397639802893,1,0.4403015656133128,0,0.01,0.1209076145266672,1.82,0.92,1.7668056822748963,1.04628796707547,0,0.0,0,0.01,0.1370338865620263
236,12.98,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1416651889236544,0,0.82,1.6,0.824207654874531,1.716684723477737,1,0.2833303778473089,0,0.01,0.1167605629166761,1.82,0.92,1.7668056822748963,1.04628796707547,0,0.0,0,0.01,0.1370338865620263
