method,short,label,seed,episode_id,stress,disturbance_stress,cost,sensor_stream_hash,sensor_hold_fraction,sensor_observable_jump_mean,sensor_hidden_event_count,violation_rate,violation_count,known_static_violation_rate,known_static_violation_count,uncertain_true_violation_rate,uncertain_true_violation_count,min_clearance_cm,min_known_static_clearance_cm,min_uncertain_true_clearance_cm,mean_clearance_cm,goal_error_cm,reached,first_reach_step,path_length_m,mean_cbf_correction,cbf_intervention_rate,raw_sensor_rmse_cm,belief_center_rmse_cm,runtime_ms_per_episode,obs1_belief_rmse_cm,obs2_belief_rmse_cm,epoch
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,0,8,1.48,1.0,5.772705461211168,79fa959b972ab0033b20e30817c29d8193f16bf72c81dd0d6aad776374799d2d,0.0608695652173912,0.1643146425838269,54,0.0,0,0.0,0,0.0,0,1.2102520701247454,6.309309607711969,1.2102520701247454,11.18166765416246,86.69909992493083,0,-1,2.9370950316506668,0.066731890542225,0.2956521739130435,4.474091178477708,4.474091178477708,118.55519999517128,4.692978882368977,4.243928952786901,8
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,0,9,1.54,1.0,5.898073011336805,20650919392802bdf9e7744194b816b55707da2eb76474072ea5c7ddd49b5c01,0.0608695652173912,0.1763712207068929,56,0.0,0,0.0,0,0.0,0,0.2409606016873844,4.160284965803387,0.2409606016873844,11.18561768745045,88.9387161428806,0,-1,2.9696102517516314,0.0896163794936218,0.3130434782608696,4.79899362008503,4.79899362008503,143.8481000077445,5.67460226239648,3.7228441674126502,9
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,0,1.0,1.0,5.723250768468394,e8edde64e892ebb977ec4b1e3b5814b7d9685e100a04edf4f3dc4ff6189acfdf,0.0695652173913043,0.1359021002214868,51,0.0,0,0.0,0,0.0,0,3.7914142226066567,4.142401202218274,3.7914142226066567,11.979769432951832,98.86933019358052,0,-1,3.316055658812896,0.0494919538044442,0.3043478260869565,2.799488377691587,2.799488377691587,113.39839998981915,2.7173795814492467,2.8792565991907124,0
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,1,1.06,1.0,5.973590567567955,3db7b85512db5a6a4d1345606bbee7ab7e216f1eabc9cd4b0cbcfad23fb35fb8,0.0478260869565216,0.1394895016764791,51,0.0,0,0.0,0,0.0,0,2.496904189383928,5.812207588141197,2.496904189383928,11.622516347898827,87.11244473779115,0,-1,2.939453786154419,0.0741581221133897,0.2869565217391304,2.872671187953841,2.872671187953841,137.4486000277102,3.371450264922262,2.2666721464199173,1
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,2,1.12,1.0,5.861230368806677,2ba18529a4b500943ad609e0a74d6a99d1ad48bab163c87fa1ea8c86ee361358,0.0608695652173912,0.1382506680824534,64,0.0,0,0.0,0,0.0,0,1.7342800432535943,4.102837053217259,1.7342800432535943,11.363880238118975,89.58191353619756,0,-1,3.008230509243293,0.0809875348991202,0.3043478260869565,3.1789130905033693,3.1789130905033693,118.49130000337028,3.801308897361479,2.4002140614511487,2
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,3,1.18,1.0,5.9329147774473805,38c78961cb4d6e16083d2d825a353f49fd94e71c5e732c5a90d3cd29fc138c48,0.017391304347826,0.1550019709177601,51,0.0,0,0.0,0,0.0,0,2.4801872253151225,6.260584157210627,2.4801872253151225,11.500556550625882,86.95249971680649,0,-1,2.9617249320374195,0.0742759455230995,0.3304347826086956,3.5725460202859605,3.5725460202859605,126.8735000048764,3.324146825884052,3.8047625437190016,3
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,4,1.24,1.0,5.752304839833315,46f50b36dbd96a355c6621a61b833117852052254b98fa93bbbb8725d426308b,0.0652173913043477,0.1485740745288825,57,0.0,0,0.0,0,0.0,0,1.3115498036561508,5.190450186683318,1.3115498036561508,11.146160477701113,89.34333199202132,0,-1,3.0431718706620723,0.071227064153502,0.3130434782608696,4.200432586039286,4.200432586039286,118.64959998638368,4.389449161217299,4.002499704036231,4
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,5,1.3,1.0,5.6917339113410925,d2446016ac0d03e852a2b8b18cc53356235435eff02c45166fb96ec150809a79,0.0130434782608696,0.1563220208341262,60,0.0,0,0.0,0,0.0,0,1.9168120339161157,5.6567948020758845,1.9168120339161157,11.240839409111569,88.3152681523179,0,-1,3.0464912161260105,0.0697511876359743,0.3391304347826087,3.7613863649963655,3.7613863649963655,125.5282000056468,3.3000966885995764,4.171979939963189,5
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,6,1.36,1.0,5.850289816884623,a7a659024af26122fb7341d324f6faa89fdcf1a0426d162f9be24a684bcc0444,0.026086956521739,0.1553241374453545,50,0.0,0,0.0,0,0.0,0,1.872550239699683,5.976021790443623,1.872550239699683,11.41917843896834,86.66257914966063,0,-1,2.906042256627308,0.074119710412997,0.3217391304347826,3.295655513367797,3.295655513367797,111.80159999639729,3.2091804529679755,3.3799188371721858,6
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,7,1.42,1.0,5.902333205585987,39eb78d339619663a0cf9fc7636303b03e57b59a00cdc1e5470cf29b047c8208,0.026086956521739,0.1624331350521206,66,0.0,0,0.0,0,0.0,0,1.5334623215498944,5.361650156935808,1.5334623215498944,11.155296918412962,88.54607856707706,0,-1,3.02383163003094,0.0706234303354333,0.3043478260869565,4.082266437073774,4.082266437073774,146.86710000387393,3.747197216477167,4.391846029557933,7
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,8,1.48,1.0,5.7943396460877175,b7bece9fcd5d8109b4da0c46714d050abb9169d495eab385071daa80f785f004,0.0521739130434782,0.1598221055420095,55,0.0,0,0.0,0,0.0,0,1.5766176355788004,5.103488073674137,1.5766176355788004,11.377309662198872,88.42533239889418,0,-1,3.008441874766272,0.0676665146176477,0.3130434782608696,4.112429762028775,4.112429762028775,117.2237999853678,4.261028022819956,3.958256849167716,8
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,1,9,1.54,1.0,5.955960383881919,65fd49d28eb428bff39948f28fd355485786a0d7e3b753a043d087664ce8428c,0.0391304347826086,0.179610572795698,60,0.0,0,0.0,0,0.0,0,1.3842775202042743,4.994344080563354,1.3842775202042743,11.302100802624963,88.1030344887821,0,-1,2.965152468418883,0.0763468264188811,0.2956521739130435,4.413094820514357,4.413094820514357,119.4623000046704,4.514077053746222,4.309747108885058,9
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,0,1.0,1.0,5.675900794298862,406bff0b5cc8fd555824994fc19b69bfac67a3a8a0b294e0b4ba74c23f056f60,0.0695652173913043,0.1419470867836721,64,0.0,0,0.0,0,0.0,0,3.325107599484356,4.082415031997702,3.325107599484356,11.719306673648171,98.95813077674724,0,-1,3.3035302512660403,0.0490085319825926,0.2956521739130435,3.0297090436127885,3.0297090436127885,119.5904999913182,3.39248079543138,2.61712587212146,0
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,1,1.06,1.0,5.987531106067995,79fa3d150a7ba64b8aeb209e74a2f74ca3496f34c0148af55298c58da757bf8c,0.0478260869565216,0.1529968537818234,54,0.0,0,0.0,0,0.0,0,2.727375939822965,4.792965275834929,2.727375939822965,11.469465465415922,88.49672002883557,0,-1,2.9774948435496857,0.0757911438326193,0.3217391304347826,2.9054112737189537,2.9054112737189537,115.87909999070688,2.711261258971986,3.0873761877205745,1
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,2,1.12,1.0,5.876594483378079,59e262658804cddf4d8d2408a2dc03ef7f8082ae302b112042011185c81997d3,0.0347826086956521,0.1413673465387463,55,0.0,0,0.0,0,0.0,0,2.37615462627562,5.565465482434775,2.37615462627562,11.430432890482924,88.10767858969048,0,-1,3.0219934244367064,0.0711620820347339,0.3391304347826087,3.5780983896921894,3.5780983896921894,116.88379998668096,3.7626749928381247,3.3834676104414383,2
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,3,1.18,1.0,5.83591352823662,1f7f2dee6b7447aa9294f7fcc2d16347195cc3c1abe43ad08bb7a349da302248,0.0,0.1485607798309649,56,0.0,0,0.0,0,0.0,0,2.628335996213571,6.48343719489555,2.628335996213571,11.42099668113026,86.53185615431715,0,-1,2.957249869658163,0.0710886401024854,0.3391304347826087,2.84866819597944,2.84866819597944,124.78990000090562,2.8363483844555777,2.860934956192774,3
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,4,1.24,1.0,5.794538931490287,0e8ce06fa3720771908e3b931576390d9d265431da5b1e9d74266482217acc73,0.0086956521739129,0.1496754304612479,48,0.0,0,0.0,0,0.0,0,1.5087196266773324,5.490366165776442,1.5087196266773324,11.204856350478831,88.058107872859,0,-1,2.99362969742853,0.0719359747470598,0.3130434782608696,4.208560296652777,4.208560296652777,127.57110001984984,4.453317144392972,3.948661286129751,4
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,5,1.3,1.0,5.852886872226145,fdf14de5f48f65b0740bb224feca20380345f8f6d420808eb6de9a461a26ee70,0.0608695652173912,0.1548125181279571,58,0.0,0,0.0,0,0.0,0,2.564930429737477,5.313971685322241,2.564930429737477,11.328721276004885,87.77030507010414,0,-1,2.968744747951882,0.0708510594503062,0.2956521739130435,3.815891151848074,3.815891151848074,113.67689998587592,3.609947900507777,4.01127494957954,5
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,6,1.36,1.0,5.862181410524339,18fbd0676905f5cfe3388b4edd7b8adc8a327d23ff16fb5570682f02bbc58a9d,0.0478260869565216,0.1618867329736251,57,0.0,0,0.0,0,0.0,0,1.3423058080131085,6.891393886091393,1.3423058080131085,11.307066444183953,86.09133061603404,0,-1,2.924637882386727,0.0734407787576851,0.3043478260869565,3.817289741233171,3.817289741233171,135.46150000183843,4.246814369032205,3.332862081159317,6
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,7,1.42,1.0,5.86790638630678,a3369fa3191d0bf375e4e57fc0ca1a1bc041469c179e28e0008fab8056d212ab,0.0652173913043477,0.1650691079677373,55,0.0,0,0.0,0,0.0,0,2.4411002900729226,4.643716563718129,2.4411002900729226,11.18015141733523,88.03707146665985,0,-1,2.942114820276745,0.0904683550576047,0.3217391304347826,3.1647142089149254,3.1647142089149254,122.45269998675212,2.957461692956303,3.359204129390187,7
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,8,1.48,1.0,5.881796984148047,91bcbfbfacdce1c9b7980c4de4e36608968fd3dd3a6e0c052f321d6bb8e10c37,0.0434782608695651,0.1728951812694774,63,0.0,0,0.0,0,0.0,0,1.3906443636575283,4.680241991618309,1.3906443636575283,11.178981028789236,88.25738257405871,0,-1,2.956200192138096,0.0862343384714646,0.3391304347826087,4.0729953942596575,4.0729953942596575,120.58270000852644,4.375679532668155,3.745932673008121,8
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,2,9,1.54,1.0,5.944680166276626,7463c08cf9720fa1a91611ab930db3957842784619f8d72a3d528a9924d4b662,0.0956521739130434,0.1743049140763325,55,0.0,0,0.0,0,0.0,0,0.3927899890938918,4.731144033111348,0.3927899890938918,11.125055883123412,88.07175651783555,0,-1,2.942570794703349,0.0850232306391774,0.3130434782608696,4.406286257866792,4.406286257866792,117.2575999808032,5.225839978126666,3.394306069809342,9
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,0,1.0,1.0,5.611365623628189,40077ea3bdd754003ee403c8647f5c7a881625b45d34c91883061194222efdc2,0.0391304347826086,0.1443618778975431,53,0.0,0,0.0,0,0.0,0,2.954409472401423,4.0773403835777176,2.954409472401423,11.57661067487193,94.34489793841784,0,-1,3.1990159350741703,0.0540296475915351,0.3217391304347826,2.606403317879488,2.606403317879488,213.7959999963641,2.184665744287481,2.968823352212663,0
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,1,1.06,1.0,6.102935991956947,6bb35cde73ab78fc35b96f45fcd806c9ba08167057303cfa2a2c3f8659d30416,0.0086956521739129,0.1471068574016538,51,0.0,0,0.0,0,0.0,0,2.289802573096575,5.201654082512455,2.289802573096575,11.550177995802017,88.05403424449231,0,-1,2.976250166913557,0.0685574621412471,0.2782608695652174,3.3657070148188013,3.3657070148188013,175.07229998591356,3.549020397277564,3.171816772594025,1
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,2,1.12,1.0,5.966823084544304,810c6e92f86990aef82a235b44046e11ae43f44cc5f9c32e949e05de10b5d6a8,0.0,0.1609835159375067,58,0.0,0,0.0,0,0.0,0,3.8318547858648966,4.650841549753829,3.8318547858648966,11.342942121486727,88.49316564339789,0,-1,2.9968344769220585,0.0777698497570925,0.3130434782608696,3.019525772095687,3.019525772095687,139.40070001990534,2.5927260205828704,3.393058142574722,2
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,3,1.18,1.0,5.79430841603977,630136ba579eba5eae2cbd350727969748be67c672c97c225ced0268201e4bd4,0.0,0.156736337113168,52,0.0,0,0.0,0,0.0,0,3.7301549935441214,6.81418741122595,3.7301549935441214,11.463656794647129,85.8559341630151,0,-1,2.8962483875294893,0.0793176134402884,0.3565217391304348,2.8797948852995696,2.8797948852995696,131.28400000277907,2.9730321886442725,2.7834361440636943,3
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,4,1.24,1.0,5.907382973829916,bcf4a2fd04e8f91ac9fbf2b899138391293f93d4744dd3caa839eb84b43ff1e6,0.0304347826086957,0.1567497088146984,62,0.0,0,0.0,0,0.0,0,2.272697270664412,4.416231661904893,2.272697270664412,11.318208148313444,88.45483971336857,0,-1,2.9551113594178027,0.088626848425566,0.3304347826086956,3.180849524150294,3.180849524150294,124.16720000328496,3.294568048000832,3.0629118119309773,4
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,5,1.3,1.0,5.774902596522976,50a360ad042daf129acd66f4c2a1d4cf27469d9b86b110d10c4647ebbeddd339,0.0782608695652173,0.1516621742885754,62,0.0,0,0.0,0,0.0,0,2.360693254700572,4.870246046452678,2.360693254700572,11.358039976792202,88.72851240230148,0,-1,2.9996300268721736,0.0776278867150513,0.3304347826086956,3.0695386759357053,3.0695386759357053,122.42040000273846,3.1246440244160314,3.013425805758528,5
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,6,1.36,1.0,5.763606378739414,88c52520be2fbd17fccf696aec12b48a8b9774301aeeb4babd7f9939f2ad305c,0.017391304347826,0.1587652057290914,63,0.0,0,0.0,0,0.0,0,2.0780487657884232,5.14873346556978,2.0780487657884232,11.12374114569821,88.58607413024365,0,-1,3.030007829617357,0.0731232062650435,0.3130434782608696,4.261692012558922,4.261692012558922,128.94860000233166,4.370741673166499,4.14977768636619,6
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,7,1.42,1.0,5.801143724892466,077c6720be08da190dadc285a3941b3046b426a47ad0b0b6473a524c1da2095f,0.017391304347826,0.1579453424828324,55,0.0,0,0.0,0,0.0,0,2.2713104989577437,5.326809661496659,2.2713104989577437,11.340613664719488,88.17248237098417,0,-1,3.00535495857676,0.0728909491230477,0.3130434782608696,3.421800078183309,3.421800078183309,137.40700000198558,3.1299518822039865,3.690641240380636,7
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,8,1.48,1.0,5.812315277511442,b7666c116c120b2fa0edcdc335212eeaec03893a9195710f0f596ca6fb4a93bd,0.0652173913043477,0.1540703331253426,57,0.0,0,0.0,0,0.0,0,1.5380330470554482,4.9453394969358,1.5380330470554482,11.10959472732415,88.49755411375921,0,-1,3.014813204575834,0.0717591047344656,0.3130434782608696,4.361639814557888,4.361639814557888,120.04239999805576,4.318368629263344,4.404485909350531,8
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,3,9,1.54,1.0,5.866474979841407,ed93c408619c002b528328c7a26c6d3a6f0ee82b55311bef14fe43f617ccb3bc,0.026086956521739,0.1835266481178063,63,0.0,0,0.0,0,0.0,0,1.4638014310282306,5.384255620971055,1.4638014310282306,11.22448504607006,88.27401109248349,0,-1,3.0321647232270093,0.0745974620132494,0.3130434782608696,3.8995790789057896,3.8995790789057896,123.26960000791588,3.5247417984790586,4.241418305158555,9
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,0,1.0,1.0,5.7764700020012265,3a6b95a4d7ee9265b0e3836f8fceeec64c13bf6f9553de19a53f58b5863db929,0.0391304347826086,0.1408728280172949,58,0.0,0,0.0,0,0.0,0,2.6559342707200533,3.301524352135268,2.6559342707200533,11.646711340509446,95.24619072151532,0,-1,3.220275367861449,0.0651101459459075,0.3304347826086956,2.4096644913374803,2.4096644913374803,116.90200000884944,2.530698400751749,2.2822207443755254,0
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,1,1.06,1.0,5.944112631782621,0c0058140f4209bd2f166f1b02c5b5f7b2d7d2924518f5fccd7604945828c8d7,0.0478260869565216,0.1413443359087037,53,0.0,0,0.0,0,0.0,0,4.823371993127509,7.869233399099531,4.823371993127509,11.753592855926389,82.49930475376864,0,-1,2.814421797721416,0.0622996682543339,0.3304347826086956,2.7420729315996617,2.7420729315996617,121.97579999337904,2.1737780421368624,3.2113263533852736,1
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,2,1.12,1.0,5.843064687183232,7596e6b368f3783f1c64eb1d7f1f585bdea5cb8b0cf73f6fb4229d3dd8a896dc,0.017391304347826,0.1547251617256025,57,0.0,0,0.0,0,0.0,0,2.476033515032541,5.377303653904245,2.476033515032541,11.457797810165896,88.22450189235647,0,-1,3.004480126272803,0.0755919099989927,0.3304347826086956,3.3163524234459,3.3163524234459,115.9153999760747,3.082510230221665,3.534758474573584,2
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,3,1.18,1.0,5.69685968191888,70608b75de5b12baad5aaebc8d524e7251ac09a3666ee8553ddfb2c9f9d623ff,0.0347826086956521,0.1481172100633912,56,0.0,0,0.0,0,0.0,0,2.8798966186271007,6.791735948149339,2.8798966186271007,11.320197819584832,85.86757353777558,0,-1,2.889846683593089,0.0762485727496033,0.3565217391304348,2.7966915238949,2.7966915238949,126.22389997704886,2.913334221299764,2.6749674156248804,3
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,4,1.24,1.0,5.924182478571196,ac3c04f294ae0cf9aa27c3b414335475feda76fe2b486e826cdf0fef5de31a97,0.0347826086956521,0.1523548225770826,49,0.0,0,0.0,0,0.0,0,2.67570795792568,4.448403441062246,2.67570795792568,11.370367222322384,88.95759720252985,0,-1,3.001628781387156,0.0793673886817256,0.3217391304347826,3.344648524053104,3.344648524053104,130.3009999974165,3.6878212068005527,2.9619794471895533,4
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,5,1.3,1.0,5.8701861822350905,e6d3418dd2c97d061d8e8e8dbef71628681a3da74c4636651e8dfd58a02910fa,0.0956521739130434,0.1455887420761465,59,0.0,0,0.0,0,0.0,0,4.320391505216789,7.257150258272143,4.320391505216789,11.573917267038912,84.33720697831458,0,-1,2.8608798168738194,0.0725684559532733,0.3217391304347826,2.746721176291499,2.746721176291499,118.38639999041334,2.623605414375315,2.864550413282484,5
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,6,1.36,1.0,5.850255339947859,0a2e44121d7ff992d031d82b6b594764ac07730c243e35e5cc713b9ff8e3ad9a,0.0217391304347825,0.1615658799631206,60,0.0,0,0.0,0,0.0,0,1.7316612964915516,4.255007978221539,1.7316612964915516,11.211691161464902,89.1435380208864,0,-1,2.996645547095109,0.0813983361065907,0.3043478260869565,3.522324785985529,3.522324785985529,122.25259997649118,3.3969002683231078,3.643434144183535,6
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,7,1.42,1.0,6.023688857596991,dc941e301553d646874df003d187df21355bbbad3ac4e91d35e057823e6455fe,0.0739130434782608,0.1624580529571578,53,0.0,0,0.0,0,0.0,0,1.7311488592560709,5.367481157150037,1.7311488592560709,11.393372867000645,87.14550885469585,0,-1,2.908442743086089,0.0773864368207126,0.3043478260869565,3.549888080327799,3.549888080327799,117.70869998144916,3.249004881374363,3.827189314172,7
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,8,1.48,1.0,5.941627851839431,7d181e39e48717790b37c364bbe5c062cd7a9539f5c355120bf8f518bf40581a,0.0521739130434782,0.172410036946246,55,0.0,0,0.0,0,0.0,0,2.3284653559008883,6.277751878453788,2.3284653559008883,11.447763623132518,86.23782604591544,0,-1,2.8758881841218944,0.0804665306971864,0.3043478260869565,3.684237581465004,3.684237581465004,105.89219999383204,3.364944616826733,3.97798451970932,8
AC+CBF,AC+CBF,actor-critic + CBF + uniform replay,4,9,1.54,1.0,5.956910558029221,c80765cc52d91c3d844ce1b6d1a2083955264f6182b151cf3c9b2018e5a0c423,0.0521739130434782,0.1599722705976452,56,0.0,0,0.0,0,0.0,0,1.4166415518418018,5.470723930666646,1.4166415518418018,11.369313576489224,87.8055856294442,0,-1,2.9946056605544964,0.0711103464096575,0.2956521739130435,5.08211203413583,5.08211203413583,121.03069998556748,5.259126246799235,4.898705602018134,9
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,0,1.0,1.0,5.587712135400749,1290502f5cc1479a39bc6122deed877d23d1bce160e08ae72c73bcc571644b84,0.017391304347826,0.1417645157079876,49,0.0,0,0.0,0,0.0,0,3.2723953072806817,4.137556464952122,3.2723953072806817,11.53654832474668,94.36552820861762,0,-1,3.2176363688258003,0.0506972246351255,0.3478260869565217,2.7838451772286747,2.7838451772286747,114.68839997542092,2.8623738697355865,2.703036028508246,0
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,1,1.06,1.0,5.977331127961524,f6e58b002b846aa4267cda0b2e2981838f73f75ca75bf5d2a362520b310a5904,0.0478260869565216,0.1420473057002858,54,0.0,0,0.0,0,0.0,0,2.3126384548169314,5.447438306646204,2.3126384548169314,11.6096177302883,87.7297087142093,0,-1,2.9650063982951025,0.0701546963586706,0.2869565217391304,3.4134176202636395,3.4134176202636395,122.80650000320747,3.89853057686391,2.846805058642008,1
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,2,1.12,1.0,5.667195065663943,1842d6b48e65e0d845f28064a4d4f76b39d06f25382eba6e08249ef0e33ce533,0.0304347826086957,0.1399595651115591,54,0.0,0,0.0,0,0.0,0,3.46442149565645,5.632574624094736,3.46442149565645,11.333544153925269,87.9852898761132,0,-1,2.9974766334405314,0.0670820831903911,0.2956521739130435,3.577919731384339,3.577919731384339,111.31200002273545,4.026512457488355,3.064346037599188,2
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,3,1.18,1.0,5.747666491906891,46ea4884edf0d2d0b527757a729d68cf9f1fd3b2fabfd6591af84f82c2602b72,0.017391304347826,0.1524116784961557,52,0.0,0,0.0,0,0.0,0,1.291294698752074,4.864965534427116,1.291294698752074,11.229219256393582,89.31556699534514,0,-1,3.0409545545098906,0.075892404173742,0.3478260869565217,3.2517818404875123,3.2517818404875123,122.3935000016354,3.5459656347681308,2.9281902249157503,3
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,4,1.24,1.0,5.674267253686149,b0491bfd11ca6fcbe089bf0e5db6cc4754806de544a0d4f16a05ac5e63f7364f,0.0782608695652173,0.1491568713023484,59,0.0,0,0.0,0,0.0,0,1.3583000721056977,4.861755177963237,1.3583000721056977,11.022942304359544,88.62634434843604,0,-1,2.99521064320658,0.0777854719608945,0.3304347826086956,3.675996890911805,3.675996890911805,126.14239999675192,3.6020674253680127,3.7484685602375207,4
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,5,1.3,1.0,5.695197682931093,ebeae7456964e82fb4b1a10e1e1c9f599b5b0d2eb001b0de6e2b0cd7afa80e72,0.0086956521739129,0.1565754079322125,65,0.0,0,0.0,0,0.0,0,0.8400553905569985,4.614133525341708,0.8400553905569985,10.845548713314788,89.31184025270126,0,-1,3.0311675559443807,0.0824330619779355,0.3478260869565217,3.7021721908795295,3.7021721908795295,122.34349999926052,3.974506998808404,3.408144946780652,5
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,6,1.36,1.0,5.690702748273861,291357f8730d0569e5d924fe750842809c913891fcdeb2d6fd549cfbd69b5722,0.0391304347826086,0.1519452576187987,62,0.0,0,0.0,0,0.0,0,0.0995391786838079,4.834648964372682,0.0995391786838079,10.95750537237791,88.60366539116733,0,-1,2.986597630565061,0.0780882525677999,0.3130434782608696,3.9181495437130014,3.9181495437130014,129.72490000538528,4.38574034535786,3.386602031077337,6
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,7,1.42,1.0,5.648940739011036,13cb2f6395130d1e3c7cf1f5148694bfc1295285f769af058dd9fbaf01626bb7,0.0652173913043477,0.1666850351028523,57,0.0,0,0.0,0,0.0,0,0.0449647092275767,5.788958530236624,0.0449647092275767,11.039152194584949,87.15067393249373,0,-1,2.9411414476135667,0.0842786575591321,0.3130434782608696,3.4589376898819224,3.4589376898819224,135.8141000091564,3.876956825422616,2.982902220787731,7
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,8,1.48,1.0,16.079670981730523,79fa959b972ab0033b20e30817c29d8193f16bf72c81dd0d6aad776374799d2d,0.0608695652173912,0.1643146425838269,54,0.017391304347826,2,0.0,0,0.017391304347826,2,-0.0902972920551498,5.662845951699637,-0.0902972920551498,10.9027592016396,86.57611624836818,0,-1,2.9370335265957817,0.0740769050647043,0.3565217391304348,4.474091178477708,4.474091178477708,122.55279999226332,4.692978882368977,4.243928952786901,8
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,0,9,1.54,1.0,21.348255600241945,20650919392802bdf9e7744194b816b55707da2eb76474072ea5c7ddd49b5c01,0.0608695652173912,0.1763712207068929,56,0.0260869565217391,3,0.0,0,0.0260869565217391,3,-0.6364612986791696,3.8929892927712566,-0.6364612986791696,10.83050945110507,89.49439260378276,0,-1,2.9929934399312423,0.0957021629703378,0.3304347826086956,4.79899362008503,4.79899362008503,150.64069998334162,5.67460226239648,3.7228441674126502,9
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,1,0,1.0,1.0,5.723250768468394,e8edde64e892ebb977ec4b1e3b5814b7d9685e100a04edf4f3dc4ff6189acfdf,0.0695652173913043,0.1359021002214868,51,0.0,0,0.0,0,0.0,0,3.7914142226066567,4.142401202218274,3.7914142226066567,11.979769432951832,98.86933019358052,0,-1,3.316055658812896,0.0494919538044442,0.3043478260869565,2.799488377691587,2.799488377691587,120.4747000010684,2.7173795814492467,2.8792565991907124,0
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,1,1,1.06,1.0,5.812737527974781,3db7b85512db5a6a4d1345606bbee7ab7e216f1eabc9cd4b0cbcfad23fb35fb8,0.0478260869565216,0.1394895016764791,51,0.0,0,0.0,0,0.0,0,2.328357980436413,5.734417743954315,2.328357980436413,11.595668519410587,87.20310015328911,0,-1,2.937570050861252,0.0733694146882314,0.3130434782608696,2.872671187953841,2.872671187953841,107.24949999712408,3.371450264922262,2.2666721464199173,1
AC+CBF+PER,AC+CBF+PER,actor-critic + CBF + TD-priority replay,1,2,1.12,1.0,5.7198723597987176,2ba18529a4b500943ad609e0a74d6a99d1ad48bab163c87fa1ea8c86ee361358,0.0608695652173912,0.1382506680824534,64,0.0,0,0.0,0,0.0,0,1.1835550352441604,3.924687009439693,1.1835550352441604,11.159530094815912,90.21421582717764,0,-1,3.0380591980502563,0.0824129154100424,0.3217391304347826,3.1789130905033693,3.1789130905033693,111.46569999982604,3.801308897361479,2.4002140614511487,2
